driver_id,month,y_true,score
DRV00119,2024-05-01,1,0.8095134335614842
DRV00119,2024-06-01,1,0.8096136721354765
DRV00119,2024-07-01,0,0.5146418350875834
DRV00119,2024-08-01,0,0.5086987804437656
DRV00119,2024-09-01,1,0.5180652794717681
DRV00120,2024-04-01,0,0.44049628720801676
DRV00120,2024-05-01,0,0.4508755082628014
DRV00120,2024-06-01,0,0.4531819501468046
DRV00120,2024-07-01,0,0.44891099015858715
DRV00120,2024-08-01,0,0.43790661216482946
DRV00120,2024-09-01,0,0.46632910568830804
DRV00121,2024-04-01,0,0.49924724417820593
DRV00121,2024-05-01,0,0.49122641198011485
DRV00121,2024-06-01,0,0.49924411094897936
DRV00121,2024-07-01,0,0.4848139474822209
DRV00121,2024-08-01,0,0.47524308218995925
DRV00121,2024-09-01,0,0.49154410400482984
DRV00122,2024-04-01,1,0.42618548801727657
DRV00122,2024-05-01,1,0.4579309539738506
DRV00122,2024-06-01,1,0.814407629221535
DRV00122,2024-07-01,0,0.5109991311508091
DRV00122,2024-08-01,0,0.4937651129951552
DRV00122,2024-09-01,0,0.5159091158455871
DRV00123,2024-04-01,0,0.462375200271551
DRV00123,2024-05-01,0,0.45750771636497495
DRV00123,2024-06-01,0,0.45280497451730783
DRV00123,2024-07-01,0,0.44981766170630005
DRV00123,2024-08-01,0,0.45485124293418683
DRV00123,2024-09-01,0,0.4664223782017927
DRV00124,2024-04-01,0,0.4626235604709008
DRV00124,2024-05-01,0,0.46376289678337257
DRV00124,2024-06-01,0,0.4702388855386525
DRV00124,2024-07-01,0,0.458290139032451
DRV00124,2024-08-01,0,0.4633070805138766
DRV00124,2024-09-01,0,0.4448993758761736
DRV00125,2024-04-01,0,0.4512521422899828
DRV00125,2024-05-01,0,0.45034197901101203
DRV00125,2024-06-01,0,0.47836633637289155
DRV00125,2024-07-01,0,0.45665906312268506
DRV00125,2024-08-01,0,0.4429212585987451
DRV00125,2024-09-01,0,0.44981717804811383
DRV00126,2024-04-01,0,0.4560724969716723
DRV00126,2024-05-01,0,0.4719745896879388
DRV00126,2024-06-01,0,0.4572906670882252
DRV00126,2024-07-01,0,0.4802019459264894
DRV00126,2024-08-01,0,0.44749771272628963
DRV00126,2024-09-01,0,0.4593477627680039
DRV00127,2024-04-01,0,0.45037168380711623
DRV00127,2024-05-01,0,0.4477385823914075
DRV00127,2024-06-01,0,0.45543559315359117
DRV00127,2024-07-01,0,0.48338098139346347
DRV00127,2024-08-01,1,0.48490239619569087
DRV00127,2024-09-01,1,0.45473906050926244
DRV00128,2024-04-01,0,0.45516228734360537
DRV00128,2024-05-01,0,0.4601895003471556
DRV00128,2024-06-01,0,0.466267996452605
DRV00128,2024-07-01,0,0.4789815269297475
DRV00128,2024-08-01,0,0.4530206772501342
DRV00128,2024-09-01,0,0.4728148877132504
DRV00129,2024-04-01,1,0.8260762739179738
DRV00129,2024-05-01,0,0.528836496423785
DRV00129,2024-06-01,0,0.5112788582169226
DRV00129,2024-07-01,0,0.5167799515128442
DRV00129,2024-08-01,0,0.5175709272612409
DRV00129,2024-09-01,0,0.4941616699605237
DRV00130,2024-04-01,0,0.48198913681739997
DRV00130,2024-05-01,0,0.46164584670177833
DRV00130,2024-06-01,0,0.45887295140179235
DRV00130,2024-07-01,0,0.47049628307704716
DRV00130,2024-08-01,0,0.4532360727642909
DRV00130,2024-09-01,0,0.48108055586538434
DRV00132,2024-04-01,1,0.8215574820464698
DRV00132,2024-05-01,1,0.49712158923112204
DRV00132,2024-06-01,1,0.48817887352707107
DRV00132,2024-07-01,1,0.8403060601154713
DRV00132,2024-08-01,0,0.5349133963663812
DRV00132,2024-09-01,0,0.5265881472525185
DRV00133,2024-04-01,1,0.8040551538899092
DRV00133,2024-05-01,0,0.5174971592471735
DRV00133,2024-06-01,0,0.4944733850120763
DRV00133,2024-07-01,0,0.4915032250096072
DRV00133,2024-08-01,0,0.509905814046534
DRV00133,2024-09-01,0,0.48966707380340263
DRV00134,2024-04-01,0,0.48196182921359343
DRV00134,2024-05-01,0,0.4848373804097406
DRV00134,2024-06-01,0,0.48246565100732136
DRV00134,2024-07-01,0,0.4718437146239368
DRV00134,2024-08-01,0,0.48966000134247845
DRV00134,2024-09-01,0,0.4706740352783022
DRV00138,2024-04-01,0,0.45979597731651645
DRV00138,2024-05-01,0,0.47847852796981805
DRV00138,2024-06-01,0,0.4685908274565748
DRV00138,2024-07-01,1,0.47868974028554406
DRV00138,2024-08-01,1,0.47385344551497427
DRV00138,2024-09-01,1,0.8154179886091211
DRV00139,2024-04-01,1,0.4600508653927723
DRV00139,2024-05-01,1,0.47792004759270634
DRV00139,2024-06-01,1,0.8044368455161005
DRV00139,2024-07-01,0,0.5143104696411782
DRV00139,2024-08-01,0,0.5004696499504072
DRV00139,2024-09-01,0,0.4798527516351456
DRV00141,2024-04-01,0,0.4835939537134237
DRV00141,2024-05-01,0,0.47286433540672357
DRV00141,2024-06-01,0,0.45734511976350223
DRV00141,2024-07-01,0,0.45964905713575294
DRV00141,2024-08-01,1,0.4810179509039782
DRV00141,2024-09-01,1,0.4598571530821541
DRV00142,2024-04-01,0,0.4759487985763605
DRV00142,2024-05-01,0,0.46221974686367984
DRV00142,2024-06-01,0,0.4789832116467104
DRV00142,2024-07-01,0,0.4866931023720014
DRV00142,2024-08-01,0,0.4629970492913798
DRV00142,2024-09-01,0,0.4649122119507946
DRV00143,2024-04-01,0,0.5156845893588153
DRV00143,2024-05-01,0,0.5179794054364033
DRV00143,2024-06-01,0,0.49266545932971256
DRV00143,2024-07-01,0,0.4807525060034708
DRV00143,2024-08-01,0,0.50009967022169
DRV00143,2024-09-01,0,0.49752807440863916
DRV00144,2024-04-01,0,0.4818029136540386
DRV00144,2024-05-01,0,0.4840334526517905
DRV00144,2024-06-01,0,0.4967135762220731
DRV00144,2024-07-01,0,0.47523962330953995
DRV00144,2024-08-01,0,0.47905612674384
DRV00144,2024-09-01,0,0.45348513289254816
DRV00145,2024-04-01,0,0.4750236084175082
DRV00145,2024-05-01,0,0.4676661011853929
DRV00145,2024-06-01,0,0.47907367075166446
DRV00145,2024-07-01,0,0.45460439814393017
DRV00145,2024-08-01,0,0.4658166389584896
DRV00145,2024-09-01,0,0.45668174806129797
DRV00146,2024-04-01,0,0.46313658132003366
DRV00146,2024-05-01,0,0.4704386697523324
DRV00146,2024-06-01,0,0.45295584829045366
DRV00146,2024-07-01,0,0.4467450998639771
DRV00146,2024-08-01,0,0.4533509210405927
DRV00146,2024-09-01,0,0.45147623302270146
DRV00147,2024-04-01,0,0.5004566736787633
DRV00147,2024-05-01,0,0.47405028110545583
DRV00147,2024-06-01,0,0.4933646805744123
DRV00147,2024-07-01,0,0.47925011570394066
DRV00147,2024-08-01,1,0.4915024488345595
DRV00147,2024-09-01,1,0.48192539814883195
DRV00148,2024-04-01,0,0.4589554419701695
DRV00148,2024-05-01,0,0.452152674057844
DRV00148,2024-06-01,0,0.44047829236697095
DRV00148,2024-07-01,0,0.4668066263896867
DRV00148,2024-08-01,0,0.4745708272649582
DRV00148,2024-09-01,0,0.4507505692901736
DRV00149,2024-04-01,0,0.49696767875742476
DRV00149,2024-05-01,0,0.47959578301510297
DRV00149,2024-06-01,0,0.4937976337047202
DRV00149,2024-07-01,0,0.479008405794875
DRV00149,2024-08-01,0,0.5034640968897192
DRV00149,2024-09-01,0,0.4752401741732592
DRV00150,2024-04-01,0,0.4779446009626223
DRV00150,2024-05-01,0,0.4995511749571349
DRV00150,2024-06-01,0,0.4747931745370704
DRV00150,2024-07-01,0,0.4689498202094346
DRV00150,2024-08-01,0,0.49671411066604937
DRV00150,2024-09-01,0,0.4992498831942351
